"Game","GameTime","Player","PropType","MarketType","Line","Odds","Bookmaker","Timestamp"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Over","23.5","2.05","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Under","23.5","1.71","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Over","13.5","1.83","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Under","13.5","1.88","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Over","14.5","1.97","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Under","14.5","1.75","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Over","7.5","1.72","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Under","7.5","2.02","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Over","4.5","2.2","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Under","4.5","1.62","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Over","3.5","1.74","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Under","3.5","2.0","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Over","3.5","1.75","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Under","3.5","1.97","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Over","6.5","1.68","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Under","6.5","2.08","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Over","3.5","1.81","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Under","3.5","1.91","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Over","7.5","1.85","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Under","7.5","1.85","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Over","3.5","1.74","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Under","3.5","2.0","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_rebounds","Over","2.5","1.93","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_rebounds","Under","2.5","1.79","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Over","4.5","1.94","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Under","4.5","1.78","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Over","1.5","2.43","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Under","1.5","1.5","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Over","1.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Under","1.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Over","1.5","1.82","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Under","1.5","1.89","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Over","1.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Under","1.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Over","3.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Under","3.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Over","2.5","2.28","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Under","2.5","1.56","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Over","1.5","2.25","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Under","1.5","1.57","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Over","1.5","1.88","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Under","1.5","1.83","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Over","2.5","1.63","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Under","2.5","2.18","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Over","2.5","1.66","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Under","2.5","2.1","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Over","1.5","2.43","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Under","1.5","1.5","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Over","1.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Under","1.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Over","1.5","1.82","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Under","1.5","1.89","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Over","1.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Under","1.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Over","3.5","2.35","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Under","3.5","1.53","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Over","2.5","2.28","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Under","2.5","1.56","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Over","1.5","2.25","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Under","1.5","1.57","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Over","1.5","1.88","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Under","1.5","1.83","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Over","2.5","1.63","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Under","2.5","2.18","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Over","2.5","1.66","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Under","2.5","2.1","BetRivers","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Over","5.5","1.77","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Under","5.5","2.01","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Over","5.5","2.18","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Under","5.5","1.65","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Over","5.5","2.02","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Under","5.5","1.76","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Over","3.5","2.24","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Under","3.5","1.62","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_assists","Over","2.5","1.66","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_assists","Under","2.5","2.17","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Over","3.5","1.62","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Under","3.5","2.23","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Over","3.5","2.2","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Under","3.5","1.64","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_assists","Over","2.5","2.1","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_assists","Under","2.5","1.7","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Over","3.5","1.75","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Under","3.5","2.03","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Over","10.5","1.86","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Under","10.5","1.9","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Over","26.5","1.9","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Under","26.5","1.86","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Over","22.5","1.85","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Under","22.5","1.91","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Over","14.5","1.93","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Under","14.5","1.83","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Over","19.5","1.81","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Under","19.5","1.95","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_points","Over","6.5","1.9","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_points","Under","6.5","1.86","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Over","21.5","1.88","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Under","21.5","1.88","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Over","13.5","1.8","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Under","13.5","1.97","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Over","13.5","1.84","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Under","13.5","1.92","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Over","8.5","1.83","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Under","8.5","1.93","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Over","11.5","1.88","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Under","11.5","1.88","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Over","11.5","1.97","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Under","11.5","1.8","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Over","3.5","1.67","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Under","3.5","2.15","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Over","7.5","1.89","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Under","7.5","1.87","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Over","3.5","1.71","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Under","3.5","2.08","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_rebounds","Over","2.5","1.97","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_rebounds","Under","2.5","1.8","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Over","4.5","2.12","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Under","4.5","1.69","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Over","3.5","1.8","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Under","3.5","1.97","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Over","3.5","1.78","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Under","3.5","1.99","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Over","6.5","1.74","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Under","6.5","2.04","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Over","4.5","1.94","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Under","4.5","1.82","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_rebounds","Over","2.5","2.22","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_rebounds","Under","2.5","1.63","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_rebounds","Over","3.5","2.28","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_rebounds","Under","3.5","1.6","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Over","8.5","2.07","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Under","8.5","1.72","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Over","2.5","2.32","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Under","2.5","1.58","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Over","1.5","1.55","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Under","1.5","2.39","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Over","1.5","2.58","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Under","1.5","1.48","BetOnline.ag","2026-03-31 11:24:25"
"Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Over","1.5","1.79","BetOnline.ag","2026-03-31 11:24:25"
